lat,lon,pc_code,pc_location,pc_name
34.50867443,69.18066344,0101001,"Achekzai Street","Ashuqan-O-Arifan High School"
33.87580948,69.6333802,1308138,"Kwandi Hassan Khel Village","Venus Khel Mosque"
34.456239627,70.594289245,0605160,"Darbang ","Darbang School"
34.24672994,69.99698577,0619243,"Mama Khel ","Mama Khel High School"
34.47952462,70.92009011,0614499,"Ali Khel Village","Private House"
33.30640805,62.14273845,3214301,"Qandiz ","Qandiz Qademi Mosque "
34.06038433,62.37629026,3203117,"Gumbadi Village","Kochis Location"
36.910654936,66.848346863,2106177,"Shahab Afghania Village","Shamsullah Private House"
34.88705194,69.68533361,0206095,"Shokut","Shaheed Hafizullah Secondary School"
34.94656316,68.541312151,0310131,"District Bazar Dasht-E-Guzar","District Building "
34.27624227,63.24147262,3212376,"Posht-E- Paji ","Posht-E- Paji Mosque"
34.28907849,63.05783067,3212377,"Sarwan Village","Sarwan School "
35.00530741,68.86111751,0307090,"Sar-E-Pul Du Aab","Du Aab Mosque"
34.99556325,65.70398113,2301039,"Jandak","Jandak School"
34.86126123,70.36992997,0704076,"Parwayee","Parwayee School"
34.88661829,70.37945197,0704080,"Mango","Mango School And Tent"
34.92327418,70.39196032,0704081,"Kotaly","Kotaly Islamic Madrassa"
34.94980635,71.22808631,1506063,"Shenkorak","Primary School"
34.96645553,71.27483787,1506064,"Shegal Washilton","District Compound"
35.01560098,71.39875741,1512054,"Byadad","Byadad Primary School"
33.78764238,64.8916015,2305113,"Takhta Tarma Village","Takhta Tarma Bazar Tent"
33.97186444,63.71988353,2309178,"Khwajaha Village","Tolak School"
34.12008072,63.63185896,2309186,"Tagab Ashlan","Tagab Ashlan Secondary School"
34.15350051,63.51956725,2309192,"Laraq","Arbab Mir Gul Private House"
33.94593145,63.79730451,2309193,"Sang Khalq","Sang Khalq Primary School"
32.404516,64.47085691,3007196,"Nawzad Kalan","Asad Suri High School"
32.23240214,64.6983095,3009184,"Sher Ghazai","Noor Mohammad Private House"
32.26020614,64.74522454,3009185,"Kaani Manda","Khan Mohammad Mosque"
35.61373847,63.31073532,3105153,"Akaziha ","Akazi School"
35.52160345,63.37038205,3105158,"Joy-E-Kar","Joy-E- Kar School"
35.32536504,63.64135239,3105168,"Mahalla-E- Paheen ","Mahalla-E- Paheen  School"
35.61215435,63.32484536,3105188,"Sarkhlang Joy-E-Ganj","Sarkhlang Joy-E-Ganj Mosque"
32.90659178,61.90357121,3303055,"Kariz Sadiq","Kariz Sadiq Mosque "
32.60276273,62.09337379,3303239,"Ghorchi","Ghorchi Mosque "
32.29932536,61.29710971,3304072,"Hassan Abad Ulya ","Hassan Abad Ulya Mosque "
32.76432537,62.57846224,3306149,"Todanak Village","Todanak Village Tent (Kuchi)"
32.55547772,63.23385868,3310177,"Mughol Abad ","Mughol Abad Mosque "
34.95213325,69.59841878,0205039,"Afghania","Qazi Abdul Jamil  School "
34.85358832,69.64536943,0206078,"District Compound","Ghazi Usman High School"
34.85720486,69.3929361,0308143,"Mula Ahmad Khel","Mula Ahmad Khel School"
34.79483419,69.46397381,0308144,"Dandar","Dandar School"
34.77972019,70.11452913,0703093,"Alishang","Kotwal Khando Village Mosque"
34.99739611,70.7366576,1513082,"Morchal Village","Morchal Village Primary School"
34.61408006,70.76200808,1514083,"Bar Noor Gul","Bar Noor Gul Boys High School"
36.98623977,70.63250517,1702054,"Gazan ","Gazan Mosque"
37.05528508,70.65470123,1702055,"Bagh Mubarak","Bagh Mubarak School"
33.59241815,64.22200661,2308232,"Seb Talkh","Seb Talkh School"
34.76178709,63.52890743,3104086,"Qooli Zardak","Qoole Zardak"
32.61456274,63.6732466,3310172,"Qala-E-Kohna","Qala Kohna Boys Primary School"
32.1934924,63.55801623,3406057,"Dangar Abad ","Dangar Abad "
35.175362331,69.222316154,0306064,"Takhma ","Takhma Mosque"
34.715314415,63.863211312,3104080,"Nawa Mullah Gadah ","Nawa Mullah Gadah Mosque"
34.916356754,68.646067116,0309142,"Lolenj ","Ziarat-E-Shah Daleer Lolenj "
34.5108701,69.17511911,0101013,"Chendawol","Takya Khana-E-Umomi"
34.5695,69.13307222,0101244,"Qala-E-Najarha","No.16Th Secondary School"
34.54277991,68.964355,0102417,"Orya Khel","Orya Khel Secondary School"
34.48005115,68.94906596,0102418,"Chawk Arghandi","Saha-E-Kuchiha"
34.35229222,69.1171451,0103422,"Nowniaz","Malik Khani House"
34.41689761,69.14518153,0103423,"Bala Qala","Chahar Asyab Boys High School"
34.470105212,69.200684062,0104459,"Valayati","Shaheed Mohammad Arif Zarif Secondary School"
34.4675,69.31333333,0104460,"Karez Bakr Village","Kariz Bakr Primary School"
34.646100641,69.394542176,0105472,"Deh Sabz Khas","Deh Sabz-E-Khas Girls High School"
34.60836995,69.26238547,0105474,"Qala-E-Zarin","Haji Ahmad Shah Mosque"
34.68545039,69.03443985,0106394,"Qala-E-Wazir","Dara-E-Shakar Dara High School"
34.66741061,69.07541514,0106395,"Qala-E-Murad Big","Qala-E-Murad Big High School"
34.86588865,69.18468964,0114366,"Denar Khel","Abdul Rahman Ba Ba Secondary School"
34.84395674,69.15720909,0114367,"District Capital","Abdul Wakil Shaheed High School"
34.56868747,69.71990075,0115479,"Loy Kalai","Yar Del Orya Khel Mosque"
34.36484157,69.57981103,0115480,"Loy Kalai","Tezen-E-Khas Primary School"
34.57776629,69.59578261,0115517,"Guga Manda","Guga Manda School"
34.66239124,69.83624382,0115518,"Sper Kundi","Sperkundi School"
34.43259103,70.40295759,0603084,"Du Saraka","Bakhtaan Clinic"
34.35657341,70.22309465,0603085,"Fateh Abad","Fateh Abad Clinic"
34.08106757,66.92585335,1007150,"Takhta Ha","Takhta Ha Mosque"
34.03167321,66.97161039,1007151,"Waaz Darghan","Waaz Darghan Mosque"
34.11790565,66.96819418,1007159,"Nas Patan","Toop-E-Ismael Mosque"
32.9709349,69.07377057,1205081,"Shah Tori","Big Mosque"
32.97138823,69.07476653,1205082,"Shah Tori","Mohammad Hayat Guest House"
32.18463805,69.00664213,1208126,"Payandi Village","Mawlavi Serajuddin Madressa"
32.44728365,68.85172837,1208127,"Shekin","Shekin Bazaar Mosque"
33.885779689,69.67766876,1308207,"Moti Village, Sakander Khel","Moti School"
33.66666217,69.7848217,1309170,"Kotkai, Setar Kalai","Kotkai Mosque"
33.32614995,69.9427947,1401003,"Omar Village","Omer Village Dermand"
33.3276505,69.94409176,1401004,"Shamal Omar Village","Mohammad Vally Shah Hojra"
36.632766822,68.849979684,1902115,"Naqil Salarzai","Salarzai Mosque"
37.19456548,68.89822911,1905093,"Imam Sahib City","Nomania Secondary School"
37.15549619,68.90591411,1905094,"Ota Blaqiha Village","Ortablaqi School"
35.50397325,67.76274366,2005072,"Aabkhorak Village","Aabkhorak Madrassa"
35.56491998,67.81933833,2005073,"District Compound","Do Aab Madrassa"
37.00583957,66.08406227,2804069,"Chaar Changhoo","Chaar Changhoo High School"
37.01402769,66.13708515,2804070,"Mangjeek","Mangjeek School"
37.53171547,65.71695304,2806086,"Qarnas","Qarnas School"
37.49518735,65.80223849,2806087,"Chopli","Chopli Tapa"
35.72003963,64.15662982,2907110,"Zori Ha","Zori Ha Primary School"
36.41997614,64.88473039,2909158,"Bay Qala Qozi ","Qozi Bay Qala Girls High School"
36.36500584,64.90297028,2909159,"Kokcha Qala","Jar Qala School"
34.27960544,62.39698059,3202078,"Sar Hasan Khwaja Village ","Shohada Secondary School "
34.22481174,62.62732016,3206128,"Shad Abad Village ","Shah Abad School "
34.2180142,62.59203992,3206129,"Gul Meer Village ","Gul Meer High School "
31.62775303,61.50522186,3309097,"Daraq ","Daraq Secondary School"
31.50046354,61.50595113,3309098,"Deh Shaikh ","Deh Shaikh Mosque"
34.72732392,68.7410035,0309140,"Dahan-E-Barik ","Qatandar School "
37.00989972,73.40719502,1728212,"Patokh","Sarhad Pamir_Patokh High School"
34.51087045,69.13203963,0101038,"Sarai Ghazni","Sayed Jamalluddin Teacher Training School"
34.51050182,69.15775104,0101039,"Dehmazang","Amir Dust Mohammad Khan School"
34.51452243,69.10758998,0101093,"Sarai Heratiha","Mohammad Qayam Khan Primary School"
34.49134022,69.19258758,0101430,"Nahia 9","Noman Ibne Sabit Mosque"
34.50083333,69.215,0101491,"Jadid Abad Village","Abu Baker Sediq Mosque"
34.71223166,69.10733235,0108337,"Guzar Village","Mir Hameedullah School"
34.697990767,69.093598807,0108338,"Sofian","Pul-E-Sofian School"
34.45477772,70.50584211,0602050,"Jamaly","Shahid Agha Mosque"
34.47055202,70.50916448,0602051,"Jamaly","Malakh Village School"
34.21979367,70.81549116,0616426,"26 Viyala","Hospital Mosque"
34.192262649,70.811266644,0616428,"Ghani Khel","Daaga School"
34.23503825,70.96880769,0617472,"Garde Ghows ","Gardee Ghows High  School"
34.24384156,70.88198936,0617474,"Paas Basool","Aimal Khan High School"
33.19355742,68.81752065,1201009,"Omer Khel","Aljahad Primary School"
33.18985915,68.82264376,1201010,"Sra Qala","Primary School"
32.81231095,68.46969351,1207096,"Mohammad Hassan","Ibrahim Guest House"
32.83058872,68.48861455,1207098,"Mohammad Dost Village","Mohammad Dost Mosque"
33.15833863,69.31137204,1212189,"District Bazaar","Khaima Mosque"
33.55770078,69.16959117,1301006,"Ibrahim Khel","Ibrahim Khel School"
33.63602654,69.16432346,1301007,"Robaat Village","Robaat Boys School"
33.75416709,69.45204473,1306031,"Karez","Karez Mosque"
33.75343072,69.45010404,1306032,"Karez","Karez School"
33.80422075,69.81470407,1310157,"Chamkani, Shahr-E-Naw","District Central Hospital "
33.79689135,69.74202191,1310159,"Tanni, Bagyaar","Sultan House"
33.71254472,69.76232377,1310160,"Mangyaar Village","Eid Gul Mosque"
33.31388832,69.95692123,1401047,"Bangi Bagh","Rasool House"
33.35022909,70.02169062,1401161,"Deri","Dere Madrassa"
33.29951064,69.86801995,1402085,"Tora Worrai","Tora Wari High School Degan"
33.32307098,69.8617206,1402086,"Deganano Village","Sayda Jan Mosque"
36.74563482,69.5562466,1801017,"Bolak Orta Baz","Bolak Orta Baz Primary School"
36.59439838,69.64108956,1806083,"Bekh Kotal","District Office"
36.89227926,66.77677677,2106159,"Elqechee Village","Elqechee School"
34.36007106,62.14796166,3202038,"Abul Waleed","Abul Waleed Mosque"
34.344170547,62.135461035,3202039,"Gow Butan ","Gow Butan High School "
34.376802157,62.444844685,3204158,"Islam Abad Village ","Islam Abad School "
34.35810732,62.39578671,3204159,"Pahlawan Peri Village","Pahlawan Peri Scondary School "
34.54668731,62.3171772,3204163,"Korpa Village ","Korpa School"
34.57343081,63.0914111,3204164,"Mjid Chobi ","Kochis Location "
33.2060007,62.1931337,3214336,"Chahar Qala-E-Duowm ","Chahar Qala-E-Dowom Clinic "
32.354502063,62.086483843,3301247,"Sang Zor","Sang Zor Mosque"
32.43890723,61.390737446,3304248,"Anjeeran","Angiran School"
34.833747317,67.781931516,1001168,"Mulah Ghulam","Karte Solh High School"
34.878602828,67.51523845,1001169,"Dahan Jaopalan","Mosque"
33.90772129,67.121170598,2407191,"Shazan","Mosque"
33.832265672,67.245977242,2407192,"Ghajorak","Mosque"
33.539880313,66.666722599,2402172,"Rakhan","Mosque"
35.751902467,68.498323224,0902260,"Naw Amad Qara Khwal Shakar To","Nawamad Mosque"
35.59830178,68.730003688,0903261,"Khwaja Zaid Sufla","Abo Hanifa Madrasa"
34.466101132,69.248404801,0104539,"Qalai Hasan Khan Sufla","Qala Hasan Khan Mosque"
34.492235239,69.31229847,0104540,"Hasan Khil Village_Said Jamaludin Second Part","Mehtarlam Baba Mosque"
34.906862353,70.377063666,0704131,"Lokar","School"
34.75865579,70.297346097,0704132,"Chinchar Pol","Mosque"
36.290958017,68.735631698,0905275,"Larkhwabi","Mulah Khal Muhammad Mosque"
33.316118869,69.864384958,1402177,"Dikano Village","Mosque"
37.057933355,71.175247317,1712305,"Dargab","Wakil Abdul Jabar School"
36.043066468,66.236171748,2204141,"Safar Qeshlaq","Mosque"
31.83222133,66.374167956,2602052,"Daro","Haji Abdul Aziz Pump Station"
35.723481607,65.260903405,2908212,"Qala Tori","Qala Tardi Female Primary School"
34.50909961,69.242327555,0101520,"Behaind Of Cokakola Industary","Hzor Hazrat Nabi Mosque"
34.577129423,69.169276122,0101528,"District-15","Muhammad Hanifa Ghazi Mosque"
35.142909838,69.285446149,0305154,"Ezatullah Khil_ Gul Bahar","Abdul Hadi Shaheed Secondary School"
34.414383097,70.564862527,0605512,"Koza Deh Ghazi","Clinic"
34.441254681,70.628792683,0605513,"Dar Gul Sufla","Molawi Ebarahim Kamawi School"
35.640124196,69.880302232,0807108,"Chaoni","Chawni School"
35.30317036,69.424468827,0802099,"Chamal Warda","Chamal Warda Mosque"
36.089925676,69.003424525,0904265,"Khwaja Gul Khor","Khwaja Gul Khar School"
34.932332993,66.461486995,1005178,"Kaligan","Kaligan Femal High School"
34.27125241,62.363835,3202062,"Sar Asiab Village ","Sar Asiab Scondary School "
36.71706323,69.25501896,1804059,"Saqaba","Dahana Bangi School"
36.52873468,69.36576055,1804060,"Mirza Bacha","Mawlawi Ezzatullah Shaheed High School"
36.9165261,69.72089006,1810119,"Dasht Mirzayee","Koktaba High School"
37.16897375,69.80510956,1810120,"Ganda","Ganda Secondary School"
36.52187461,67.82924916,2002022,"Dawlat Abad Village","Dawlat Abad Secondary School"
36.45507944,67.89622142,2002023,"District Compound","District Office"
34.13266218,68.66176371,0404083,"Noor Khel","Saleh Mohammad House"
34.3447002,61.47871013,3211456,"Markaz-E-Sar Asia ","Sar Asia Mosque "
34.36984989,63.17585974,3212365,"Markaz-E-Oba Char Mahal","Markaz-E-Oba High School "
34.13035484,67.067175607,1007186,"Dara Ghol Sia","Dara Ghol Sia Mosque"
37.008310634,70.107234913,1702287,"Now Abad Qala Zafar","Qala Zafar Mosque"
33.584588859,70.0865715,1413185,"Sara Pila","Sari Pili School"
36.96926175,70.339929196,1707295,"Chapa","Chapa Village Mosque"
37.046219474,70.12431706,1810209,"Dasht Amani","Mosque"
36.566111801,70.948278249,1718313,"Awrugh","Ogh Female Secondary School"
36.96337173,68.579586645,1907219,"Shor Aruq","Secondary School"
33.939944208,65.716202445,2405182,"Dahan Abdara","Mosque"
34.8362794,63.874135958,3106198,"Kaftar Khan","Kaftar Khan Mosque"
32.071870008,64.837401346,3008226,"Nawi Maktab","New School"
34.364726459,62.161099311,3201474,"Said Qunad Secondary School","Sayed Qanad Secondary School"
34.373389482,62.18022871,3201475,"9Th District","Mawlana Jame"
34.527282135,69.409831603,0101532,"Deh Sabz_District_21","Abdul Wahab Mosque"
34.607128282,69.081970476,0101534,"Shahrak Tlaie Town","Shahrak Tlaie High School"
34.6980502,69.065739805,0106543,"Asad Abad","Mosque"
34.796639446,69.164118577,0110544,"Bazari Village","Moqawmat Secondary School"
34.571819868,69.110767549,0101523,"Behaind Lwai 16","Yaqob Mosque"
34.517598796,69.334773429,0101524,"Arzan Qimat 10Th Block","Ghulam Sedeq High School"
34.50585351,69.335241564,0101525,"Arzan Qimat 13Th Block","Sedeq Ullah Risghteen High School"
34.878948239,69.199825777,0114548,"Jar Chi","Jar Chi Secondary School"
34.830226025,69.14901622,0114549,"Qala Haji","Qala Haji Secondary School"
34.731187849,69.844140517,0115550,"Rod Bar","Rod Bar School"
34.775884096,62.332258871,3207479,"Jafar Big Khurasani","School"
31.948599928,61.67071436,3309252,"Sabz Gazi","Sabz Gazi School"
34.089318682,70.524061103,0613517,"Tangi Village","School"
34.159158764,69.070626877,0505083,"Waghjan Bazar","Aqeb Bazar Mosque"
34.39038983,70.412766381,0601508,"Farm Hada Family","Shahrak Saiaf Mosque"
35.40950574,69.697688548,0804102,"Khenj Center_Shah Chehra","Khatam Alanbia School"
35.468576038,69.762265053,0804103,"Zarian Shahr","Muhammad Pana Shaheed School"
36.158274333,68.835266733,0905269,"Shotur Ghalt","Primary School"
35.196563586,67.616923909,1003172,"Samuch Ha","Samuch Ha Mosque"
35.120996074,67.477593806,1003173,"Kado Khana","Kado Khana Mosque"
35.095926872,66.694398439,1005174,"Sartosari","Pai Wcha Mosque"
34.370082016,66.772121398,1006181,"Dahan Kahdar","Dahan Kohdar Madrasa"
34.429049929,67.131806222,1006182,"Do Abi","Do Abi Secondary School"
33.836450892,69.639397735,1308219,"Mama Khil Village","Transport Station"
34.61375031,70.815566263,1510122,"Chambari","Mosque"
37.173763397,70.524157149,1701283,"Laiaba","Laiaba Femal High School"
36.999119419,70.458967962,1702290,"Dur Khan","Dehdhi Femal School"
37.344768612,70.311260469,1704291,"Bid Kalan","Bid Kalan High School"
37.575958799,70.418248562,1709299,"Tir Garan","Madrasa"
36.839787979,70.843157053,1710300,"Kharandab","Kharandab Female School"
37.419336228,70.253924678,1713308,"Ghanghar Paian","Ghazanfar Paien Mosque"
36.882426342,70.211612177,1715309,"Wahdat Abad","Wahdat Abad Madrasa"
36.172689129,70.780727362,1726316,"Lahjor Sho","Lahjor Sho School"
35.523909685,67.966526376,2005100,"Choqurak","Sorkh Qala Female School"
35.910533051,67.339154017,2006101,"Qaria Taqchi","School"
33.974521469,66.305132947,2404176,"Taleej","Mosque"
33.896962861,66.204876648,2404177,"Khar Bid Hulia","Mosque"
33.42558173,65.868928745,2406186,"Ghola Kisaw","Mosque"
33.561571513,65.694788847,2406187,"Korangak","Madrasa"
32.171947776,66.870527954,2601046,"Kagari, Amaki","Kagari Mosque"
32.153003897,66.985556188,2601047,"Miranzaie","Lwar Kariz Mosque"
31.955573634,67.004875625,2603056,"Omar Zai","Moque"
36.043749479,65.368902197,2805125,"Gardan","Mosque"
34.708394648,62.875309156,3102192,"Sang Lawh","Sang Lawh Mosque"
33.264825991,69.820944264,1404180,"Pir Padsha Village","Haji Pir Padsh Village Mosque"
33.254104547,69.786591024,1404181,"Nik Muhammad Village","Haji Nik Muhammad Village School"
34.917922464,64.336964134,3106201,"Takhlanga","Takhlanga Mosque"
34.373829924,62.144621353,3201471,"Jebraiel Mosque","Jebariel Mosque"
34.357571765,69.619369598,0115551,"Jarobi","Tahzin Am Jarobe High School"
34.637660835,69.75989099,0115552,"Waka Khas","Waka Khas School"
35.390254981,68.398160378,0911279,"Klola Sang","Klola Sang Mosque"
37.168735886,69.43175411,1812212,"Ai Khanum","Ai Khanum High School"
36.20651738,69.87946229,1813213,"Trsht","Secondary School"
34.566674924,64.703197214,2301239,"Shakh Malan_Cheshma Sakina","Shakh Malan Mosque"
33.522542349,63.796220288,2305240,"Naga","Naga School"
35.305476106,65.241033911,2910215,"Diwarak","Mosque"
36.791177819,64.97777472,2911216,"Qep Chap","Qepchaq Secondary School"
31.242513384,62.039847144,3403061,"Haji Mir Ali","Sarkanak School"
34.88183403,62.64943497,3210414,"Chashma-E- Khafi Village","Muhammad Abad Cheshma Khafi Mosque(Male)"
34.534410934,69.397763303,0101535,"Deh Sabz_District_21","Hamza Mosque"
34.730287551,69.04473323,0111545,"Qul  Afghan","Qul Afghan Primary School"
34.776825995,69.067483461,0112546,"Bostan","Qala Muqareb Mosque"
34.823929213,69.250474309,0114547,"Barik Ab Town","Alas Ghan High School"
35.6960058,70.095854,0807066,"Karpitab","Balaye Kucha Mosque "
34.249982773,70.808571947,0616520,"Marko","Marko High School"
34.100566734,70.933099367,0622521,"Ageer Village","Anjeer Village Secondary School"
34.489307546,70.367793482,0702130,"Chapa Dara","Gul Ghondi School"
35.247201089,69.308147151,0806104,"Astofalo","Estofalo Mosque"
35.227219096,69.292513774,0806105,"Sang Lakhshan","Sang Lakhshan Mosque"
36.208890356,68.748494954,0905272,"Mulah Khil","Mualah Khil Mosque"
34.862422573,66.692519606,1005175,"Sarak Sokhtagi","Dara Chasht Sokhtagi Femal High School"
34.447176158,66.989621356,1006183,"Dahan Sabz Chobak","Qala Ashor Secondary School"
34.363855576,70.43,0601013,"D06-Nahia 6","Najmul Jihad High School"
34.415480032,70.457868173,0601040,"D02-Nahia 2","Angoor Bagh Jame Mosque"
34.419876887,70.452293084,0601044,"D02-Nahia 2","Mia Umar School"
33.734688266,69.629267355,1312222,"Lalak Village","Lalak Kahol Madrasa "
33.804050103,69.674158025,1312223,"Koza Doda","Dodai Mosque"
33.320307402,70.03892225,1401176,"Center","Hasan Kot School"
34.56939983,70.580940409,0606188,"Zargaran Village","Zargaran Village Mosque"
36.780387924,69.438101716,1803204,"Shash Band","Qazi Enayaht Ullah High School"
36.573450783,69.621020065,1806205,"Tash Yalaq","Primary School"
36.862899293,69.904674677,1807206,"Kharqan Khiar Dara","Emam Abo Hanifa Secondary School"
36.917048318,69.973489228,1807207,"Garm Sir","Primary School"
36.630773852,69.749926567,1808208,"Kashkatan","Secondary School"
35.784470376,65.88690258,2203137,"Kunji Ha","Haji Zaher Mosque"
35.478998602,65.836398912,2203138,"Khamida","Mosque"
32.269475497,67.143080318,2601048,"Miranzaie Kharjoi","Barak Zai Check Post"
32.091297753,66.799170743,2601049,"Naw Khiz","Naw Khiz Mosque"
35.914897305,64.789000724,2901209,"Qatoor","Dawlat Keptan Secondary School"
35.136136187,64.514058057,3106195,"Sar Khas","Open Field"
35.055456753,64.385974044,3106196,"Gosala Danak","Gosala Danak Mosque"
34.859308839,64.11693485,3106197,"Gul Zirai Pahien","Gul Zirai Paien Mosque"
34.303141153,62.268337102,3202476,"Chongar","Chongar High School"
34.200256061,61.782366723,3205477,"Sang Tarqida","Cultural Asosiation"
34.352589685,61.953641118,3205478,"Yadgar","Qala Yadgar School"
33.700584273,62.279589632,3209481,"Kal Yak Paia","Kal Yak Paia Promary School"
34.26192618,62.22867083,3203084,"Shahrak-E- Khatamul Anbeya ","Khatamul Anbeya Madrassa"
34.24237372,62.2503928,3203085,"Feroz Abad Village ","Khwaja Shahab High School"
34.34711757,62.17829069,3201018,"D07 - Nahia 7","Kabeer Buraman Mosque"
34.3318888,62.17270754,3201019,"D07 - Nahia 7","Paeen Aab School"
34.579743637,69.157064037,0101526,"District-15","Aqsa Mosque"
34.569572838,69.171113296,0101527,"District-15","Al Muhammad Mosque"
34.572254345,69.160067815,0101529,"District-15","Prozha Khurasan Mosque"
34.581793968,69.1636212,0101530,"Pawar Station Street","Khoja Bughra Mosque"
34.606757086,69.068285149,0101531,"Nejat Town","Sedeq Akbar High School"
34.56682518,69.390961368,0105533,"Torkham Transportation Station","Haji Abdullah Khan Mosque"
34.603846217,69.372638397,0105541,"Jeeran","Qais Wa Lang Mosque"
34.617692925,69.1692788,0106542,"Alghawi Town","Shahrak Alghawi Mosque"
34.403086896,70.622426047,0605511,"Deh Taher","School"
34.387488467,70.663916925,0602509,"Gardiks","Primary School"
34.424059719,70.323374439,0603510,"Saido Khil","Saido Khil School"
34.431119083,70.65022811,0605514,"Bazid Khil","Mosque"
34.563740734,70.530009643,0606515,"Gambiri","Gambiri School"
34.347362086,70.189873303,0608516,"Chemtala","High School"
35.30975224,69.546815897,0801097,"Dashtak","Koh Manjahoor Secondary School"
35.277739142,69.47956859,0801098,"Province Center_Bazarak","Marshal Faheem Mosque"
35.758910542,68.769196919,0903262,"Sang Sorakh","Sang Sorakh Secondary School"
35.837026663,68.805076824,0903263,"Naseri Ha","Nasri Secondary School"
35.598126999,68.647883396,0903264,"Dara Gai","School"
37.105604606,70.536641035,1701284,"Dasht Shhada","Al Jahad High School"
37.298549245,70.455790503,1704292,"Warang","Warig High School"
37.364836385,70.426839277,1704293,"Pahn Dara","Pahn Dara Secondary School"
36.864329893,70.437277503,1707294,"Trangai Paian","Targani Payan Madrasa"
33.288715133,69.867197476,1404182,"Shaher Village","Shahr Kli Mosque"
36.709025324,70.141046216,1715310,"Gangor Chi","Hazrat Sarwar Kainat Mosque"
37.408874757,69.508848726,1815214,"Shor Arab","Darwaza Female School"
37.31883716,69.969489654,1816215,"Dara Bashir","Mosque"
36.482876602,68.919768789,1903218,"Cheep","Secondary School"
36.043779348,68.283933007,2003097,"Khwaja Quch Qar","Khwaja Quch Qar Secondary School"
34.021777824,66.428897479,2404178,"Maidan Ahangaran","Mosque"
34.010662306,66.2510978,2404179,"Now Jok","Mosque"
33.849351249,66.0618134,2401169,"Jaw Qul","Mosque"
33.747913407,66.08057521,2401170,"Mish Hulia","Mosque"
33.941932968,66.436291728,2402171,"Pitab Largar","Mosque"
33.861865892,66.598194447,2407188,"Aona Bargar","Mosque"
33.753182915,66.998718473,2407189,"Bardiz Bargar","Mosque"
33.777415031,67.050776251,2407190,"Dahan Dar Ra","School"
34.241822819,66.25770969,2408193,"Ail Ghulam Kaligan","Mosque"
33.205517812,65.699426245,2409194,"Qasem Abad","Mosque"
32.101023309,66.891517137,2601045,"Nawi Kali Village","Chel Dokhtaran School"
36.791016223,65.609950043,2802123,"Chob Bash Afghania","Haji Saleh House"
36.069736734,65.290339377,2805124,"Shor Qoduq","School"
31.673991265,64.306228446,3002223,"Cha Angeer","Cha Anjeer"
31.573349103,64.266509008,3002224,"Zabur Abad","Dorahi"
30.155836467,64.239549264,3006225,"Kochinai Darwishian","School"
30.560501037,63.946843745,3011227,"Diwarak","Mosque"
34.813605257,62.825735711,3102190,"Safid Lak","Safidlak School"
34.74858958,62.908794764,3102191,"Chalanak","Chalanak School"
34.241485828,71.043203701,0615383,"Garoko","Garoko Ziarat Madrassa"
34.03917388,70.92893688,0622413,"Ziarat Kaley Mosque","Ziarat Village Mosque"
34.05517209,70.89739254,0622414,"Soor Kandaw Daag","Soor Kandaw Daag"
34.05212393,70.91755134,0622416,"Shagay","Shagay Dera"
34.06823,71.025798,0622417,"Sasobi","Sosobi School"
32.287586839,61.468347642,3304249,"Guest","Guest Mosque"
32.147598188,61.657047843,3305250,"Chaka","Chaka Primary School"
32.132917547,61.483850818,3305251,"Farib","Farib Primary School"
33.3133852,69.54369225,1412158,"Alauddin Village","Amir Gulistan Mosque"
34.89393911,61.75611832,3208220,"Zeeragee Kalan","Zeeragee Kalan School"
34.80795039,61.8546362,3208221,"Shakar Aab","Shakar Aab Mosque"
34.23009309,70.78259511,0616421,"25 Viyala","Hazrat Bilal Mosque"
34.22042249,70.8294856,0616422,"27 Viyala","Hayat Khan Mosque"
35.86274392,66.56782719,2206135,"Aabkhor Village","Qarya Aabkhor Secondary School"
35.28440863,69.09846804,0306065,"Jawar-E-Qamar","Awlang School"
32.80657528,69.28771969,1214306,"Adam Khan Village","Adam Khan Village Primary School"
33.00659399,69.34920559,1215267,"Kamal Village ","Kamal Village Mosque"
34.36978379,61.96583211,3202069,"Kashak Bad-E-Saba Village ","Kashak Bad-E- Saba Mosque "
34.35975468,62.03522137,3202070,"Aab Jalil Village ","Ab Jalil Mosque And School"
34.90709158,61.72258666,3208217,"Maishmast","Maishmast School"
34.423108474,70.472200236,0601043,"D04-Nahia 4","Agriculture School"
36.78528391,69.02256893,1904166,"Ibrahim Khel Village","Ibrahim Khel School"
34.78391656,70.31981619,0704055,"Kanda","Kandi Mosque"
34.53454481,69.14022635,0101058,"Kart-E-Parwan","Naderia High School"
34.56059124,69.15716011,0101061,"Proja-E- Wazir Abad","Number One Kindergarten "
34.55963754,69.15769124,0101062,"Proja-E-Taimani","Malika Soraia Girls High School"
34.50908947,69.24231537,0101165,"Aab Rasani","Ghaws Azam Dastger Mosque"
34.5097743,69.20221872,0101167,"Shah Shaheed ","Tap-E- Balkh Mosque"
34.51316083,69.23491421,0101168,"Sar-E-Tapa, Market","Abdul Qader Jilani Mosque"
34.50383333,69.08069444,0101272,"Shahrak-E-Mahdia","Mohammadia Mosque"
34.49361111,69.05797222,0101273,"Pul-E-Khushk","Homayoon Shaheed Mosque"
34.13891602,68.53525356,0404093,"Mongiar Khel","Malik Qarya House"
36.62134152,69.00556012,1904169,"Deh Kalan Village","Deh Kalan Secondary School"
